3,1000,373,2.3499,0.39948,2.9459e+05,15.604,0.30865,0.072064,0.35807,0.20075,0.23119,0.35364,0.20061,0.0071927,0.03732,0.002,0.25,0.7261
3,1000,58,3.1943,0.54303,24322,10.665,0.40204,0.28133,0.37544,0.0046152,0.23839,0.12516,0.15396,0.48347,0.1044,0.002,0.25,0.78218
3,1000,394,2.478,0.42126,4.0649e+05,17.843,0.20296,0.30219,0.047402,0.16799,0.072421,0.12244,0.18949,0.13516,0.1078,0.002,0.25,0.73425
3,1000,837,0.95068,0.16162,39740,17.131,0.38179,0.48808,0.39077,0.46779,0.36958,0.12681,0.35963,0.34676,0.38666,0.002,0.25,0.72522
3,1000,567,1.4316,0.24337,93771,18.28,0.41048,0.27436,0.0077708,0.047343,0.25738,0.47624,0.42153,0.46751,0.48671,0.002,0.25,0.72772
3,1000,99,4.9056,0.83396,3.9418e+05,13.189,0.22618,0.26668,0.26333,0.31484,0.32328,0.095915,0.40087,0.098285,0.20565,0.002,0.25,0.76696
3,1000,1452,0.41714,0.070914,4433,10.471,0.16841,0.16619,0.49414,0.23686,0.37343,0.33498,0.3978,0.13627,0.14196,0.002,0.25,0.70509
3,1000,160,3.893,0.66182,4.0835e+05,15.478,0.14264,0.4122,0.086531,0.43182,0.46303,0.095552,0.025176,0.27422,0.0047589,0.002,0.25,0.76987
3,1000,227,3.3435,0.5684,4.4722e+05,13.994,0.23037,0.085297,0.39719,0.44425,0.071257,0.46984,0.00013043,0.2194,0.0055839,0.002,0.25,0.73138
3,1000,1236,0.87943,0.1495,63457,19.608,0.35641,0.41282,0.34161,0.3447,0.26544,0.094427,0.24651,0.27977,0.41414,0.002,0.25,0.71036
3,1000,87,2.0386,0.34657,9079,10.492,0.25112,0.032836,0.11502,0.05852,0.49489,0.035258,0.030012,0.33079,0.17203,0.002,0.25,0.80637
3,1000,382,2.3489,0.39932,3.0849e+05,17.118,0.32134,0.13582,0.053375,0.030257,0.31094,0.34954,0.13747,0.21098,0.18291,0.002,0.25,0.73187
3,1000,465,1.3225,0.22482,45930,11.516,0.036918,0.12078,0.1756,0.063369,0.3697,0.22284,0.0088058,0.34085,0.44042,0.002,0.25,0.72391
3,1000,805,1.1011,0.18719,66149,18.882,0.25832,0.22265,0.15429,0.2348,0.38972,0.084406,0.011225,0.35436,0.30257,0.002,0.25,0.74557
3,1000,79,5.4684,0.92963,3.8756e+05,18.095,0.30708,0.007949,0.1557,0.096386,0.13773,0.013355,0.41532,0.38214,0.36058,0.002,0.25,0.78852
3,1000,987,1.2191,0.20725,1.4942e+05,19.633,0.12807,0.30959,0.48591,0.24609,0.15051,0.29855,0.27169,0.064885,0.27611,0.002,0.25,0.70026
3,1000,70,5.1835,0.88119,2.4565e+05,6.2836,0.043928,0.2044,0.14116,0.3153,0.10988,0.32713,0.096734,0.0473,0.45918,0.002,0.25,0.71794
3,1000,893,1.0845,0.18437,76619,16.413,0.11356,0.053471,0.33139,0.47729,0.40728,0.31163,0.16413,0.13868,0.21719,0.002,0.25,0.70606
3,1000,2134,0.31657,0.053816,3176,12.962,0.46057,0.44654,0.49859,0.036442,0.064809,0.49078,0.045121,0.34308,0.46448,0.002,0.25,0.72096
3,1000,893,0.65153,0.11076,9979,16.932,0.39726,0.45014,0.39005,0.41826,0.16055,0.37137,0.33225,0.14459,0.16869,0.002,0.25,0.76411
3,1000,147,3.9223,0.6668,3.5518e+05,12.591,0.065747,0.031068,0.38877,0.37107,0.31296,0.36455,0.10151,0.3975,0.48729,0.002,0.25,0.7324
3,1000,254,1.485,0.25244,21785,19.963,0.45124,0.0073777,0.39026,0.24264,0.19511,0.41155,0.43721,0.49918,0.09783,0.002,0.25,0.76187
3,1000,399,1.86,0.31621,1.3233e+05,18.123,0.18425,0.33127,0.47681,0.047064,0.34266,0.20622,0.055894,0.24592,0.23078,0.002,0.25,0.76117
3,1000,160,3.764,0.63988,3.5685e+05,18.746,0.0054464,0.40987,0.017134,0.25808,0.32667,0.37706,0.14,0.30153,0.44439,0.002,0.25,0.76875
3,1000,436,2.1219,0.36072,2.6761e+05,16.464,0.0082861,0.23736,0.47206,0.22931,0.42499,0.26778,0.21705,0.012217,0.25218,0.002,0.25,0.71649
3,1000,146,4.1266,0.70153,4.2926e+05,12.237,0.4573,0.44206,0.12266,0.4791,0.22615,0.44428,0.23243,0.29261,0.0058395,0.002,0.25,0.73348
3,1000,2244,0.36018,0.06123,5885,17.155,0.055288,0.3525,0.27583,0.26031,0.15687,0.080707,0.15986,0.33553,0.26198,0.002,0.25,0.74383
3,1000,1285,0.72312,0.12293,31354,16.919,0.31338,0.29993,0.10532,0.12696,0.32599,0.16446,0.26159,0.062358,0.22635,0.002,0.25,0.72471
3,1000,119,2.4182,0.4111,33629,13.856,0.069507,0.18738,0.41794,0.34787,0.34745,0.42668,0.14729,0.32548,0.14931,0.002,0.25,0.77492
3,1000,233,1.9692,0.33476,56685,16.87,0.033031,0.24205,0.081201,0.21098,0.43153,0.32821,0.48124,0.19788,0.20596,0.002,0.25,0.77574
3,1000,95,4.6964,0.7984,3.049e+05,18.966,0.18688,0.11378,0.28409,0.28004,0.14055,0.4361,0.42282,0.32399,0.36183,0.002,0.25,0.76998
3,1000,199,2.3172,0.39392,79281,13.451,0.042164,0.031084,0.34758,0.0010295,0.078429,0.13728,0.15761,0.35702,0.28589,0.002,0.25,0.78346
3,1000,1582,0.60444,0.10275,23198,17.573,0.20109,0.28066,0.29908,0.037525,0.19575,0.17749,0.12239,0.054014,0.056145,0.002,0.25,0.73731
3,1000,1409,0.81289,0.13819,60200,19.991,0.18911,0.4476,0.29503,0.41753,0.24117,0.029721,0.23017,0.15936,0.45508,0.002,0.25,0.71047
3,1000,287,2.3404,0.39787,1.7162e+05,15.628,0.36826,0.3958,0.32436,0.45595,0.30304,0.36822,0.35663,0.34499,0.45993,0.002,0.25,0.73091
3,1000,525,0.81188,0.13802,8316,11.796,0.18011,0.012717,0.48929,0.066097,0.27529,0.43172,0.34127,0.017485,0.2201,0.002,0.25,0.76887
3,1000,899,0.42815,0.072786,1886,10.062,0.30003,0.10009,0.068701,0.011895,0.46977,0.34775,0.27712,0.14771,0.021316,0.002,0.25,0.77062
3,1000,3423,0.1981,0.033676,1253,19.916,0.0042192,0.36642,0.042309,0.31667,0.40254,0.41498,0.28361,0.13002,0.39227,0.002,0.25,0.76404
3,1000,118,3.8225,0.64983,2.0644e+05,10.963,0.26635,0.25385,0.39055,0.14498,0.27525,0.28733,0.10195,0.27762,0.10706,0.002,0.25,0.76149
3,1000,71,4.3285,0.73584,1.2289e+05,6.3049,0.077093,0.19421,0.15272,0.41059,0.13994,0.42573,0.097643,0.1775,0.17299,0.002,0.25,0.74207
3,1000,106,4.6083,0.78341,3.5188e+05,16.453,0.21161,0.050794,0.048795,0.053179,0.30935,0.10049,0.2116,0.40451,0.16446,0.002,0.25,0.79127
3,1000,320,2.696,0.45833,3.757e+05,19.289,0.074665,0.2986,0.23258,0.20567,0.44024,0.11244,0.27148,0.4738,0.32667,0.002,0.25,0.73843
3,1000,2001,0.33927,0.057676,3684,15.98,0.10251,0.24585,0.42502,0.31284,0.10739,0.48639,0.26844,0.41732,0.40778,0.002,0.25,0.73763
3,1000,535,1.6398,0.27876,1.4371e+05,15.594,0.43871,0.28541,0.27974,0.35535,0.16606,0.46884,0.058735,0.39711,0.16496,0.002,0.25,0.71213
3,1000,140,4.0434,0.68738,3.6383e+05,13.844,0.45767,0.32077,0.33064,0.00673,0.4318,0.094074,0.13234,0.090588,0.26986,0.002,0.25,0.76522
3,1000,1095,0.58517,0.099478,9763,15.593,0.18274,0.48158,0.17748,0.43678,0.36743,0.21119,0.25712,0.16792,0.057279,0.002,0.25,0.75723
3,1000,235,2.6622,0.45258,1.9265e+05,11.566,0.16364,0.2373,0.37155,0.33541,0.031945,0.45091,0.36046,0.22165,0.086176,0.002,0.25,0.71749
3,1000,398,1.7549,0.29833,1.0432e+05,18.835,0.0319,0.20479,0.47372,0.11143,0.023783,0.0036115,0.10998,0.33672,0.065927,0.002,0.25,0.78506
3,1000,275,2.4831,0.42212,1.9964e+05,18.276,0.18107,0.27085,0.091414,0.17075,0.42564,0.48217,0.26834,0.44381,0.37486,0.002,0.25,0.74974
3,1000,412,2.528,0.42975,4.814e+05,16.843,0.3899,0.2538,0.29122,0.29323,0.21026,0.41654,0.077621,0.054675,0.26162,0.002,0.25,0.70453
3,1000,121,2.266,0.38522,26808,8.8293,0.43953,0.10172,0.053027,0.11764,0.30524,0.29791,0.26751,0.32601,0.37934,0.002,0.25,0.76383
3,1000,370,2.179,0.37043,2.1433e+05,19.457,0.04473,0.48282,0.30625,0.40063,0.46936,0.039044,0.47514,0.12106,0.10861,0.002,0.25,0.75065
3,1000,228,2.9414,0.50004,2.7023e+05,11.2,0.28285,0.29923,0.28298,0.23887,0.17041,0.40586,0.39904,0.14112,0.1061,0.002,0.25,0.70165
3,1000,199,2.2757,0.38687,73760,17.552,0.20316,0.069575,0.39836,0.066454,0.2441,0.37936,0.47834,0.47117,0.16102,0.002,0.25,0.7709
3,1000,97,3.0756,0.52285,58466,11.345,0.23331,0.18539,0.017523,0.43242,0.48035,0.45499,0.37759,0.14291,0.16495,0.002,0.25,0.77369
3,1000,157,2.4687,0.41969,63583,15.454,0.3309,0.19898,0.25053,0.30628,0.066536,0.14168,0.4187,0.43297,0.027379,0.002,0.25,0.7868
3,1000,58,6.0327,1.0256,3.0942e+05,14.014,0.44648,0.36301,0.29276,0.4761,0.18037,0.045626,0.24346,0.082792,0.12866,0.002,0.25,0.7903
3,1000,3309,0.25297,0.043005,3114,16.53,0.076368,0.30014,0.41918,0.16115,0.20298,0.20727,0.28905,0.064316,0.052086,0.002,0.25,0.73997
3,1000,381,2.6041,0.44269,4.6354e+05,18.983,0.46622,0.026853,0.45728,0.25188,0.09577,0.30942,0.43766,0.20994,0.46522,0.002,0.25,0.71402
3,1000,620,0.81446,0.13846,11746,17.199,0.43274,0.44773,0.0058444,0.39805,0.091073,0.016153,0.081573,0.27409,0.3842,0.002,0.25,0.78761
3,1000,1344,0.51674,0.087846,8944,13.151,0.084885,0.14731,0.18531,0.32446,0.28389,0.25612,0.030209,0.38891,0.015004,0.002,0.25,0.73564
3,1000,444,0.69818,0.11869,3253,15.683,0.080283,0.077286,0.40617,0.48894,0.14257,0.32865,0.40337,0.41002,0.15257,0.002,0.25,0.76583
3,1000,58,6.3399,1.0778,3.7742e+05,17.829,0.34799,0.051004,0.43584,0.45418,0.45304,0.28357,0.20412,0.050319,0.27194,0.002,0.25,0.77448
3,1000,300,2.4438,0.41544,2.2291e+05,14.857,0.14231,0.030692,0.30638,0.18928,0.40938,0.025359,0.44137,0.040542,0.41814,0.002,0.25,0.7322
3,1000,592,1.4363,0.24418,1.0359e+05,17.304,0.41912,0.0097837,0.16562,0.028127,0.33632,0.11904,0.23747,0.027542,0.42024,0.002,0.25,0.7419
3,1000,251,2.8824,0.49,3.0198e+05,12.618,0.30005,0.023976,0.11283,0.17913,0.36797,0.26399,0.35482,0.24782,0.39703,0.002,0.25,0.70321
3,1000,380,2.3689,0.40271,3.1577e+05,16.938,0.24678,0.065946,0.23051,0.057667,0.14384,0.20258,0.035042,0.19536,0.38247,0.002,0.25,0.73333
3,1000,1888,0.5565,0.094606,23742,19.468,0.25009,0.29477,0.36615,0.49775,0.47601,0.0023068,0.44514,0.12194,0.043441,0.002,0.25,0.71786
3,1000,193,3.6378,0.61842,4.53e+05,16.46,0.42576,0.13864,0.057249,0.30466,0.078092,0.026639,0.18776,0.46789,0.10165,0.002,0.25,0.76293
3,1000,3567,0.20891,0.035515,1683,12.465,0.27552,0.42471,0.2007,0.027011,0.49907,0.021629,0.062987,0.22906,0.40116,0.002,0.25,0.70936
3,1000,188,2.0402,0.34684,42526,16.056,0.15779,0.19825,0.23533,0.13201,0.38867,0.24704,0.31346,0.25612,0.42224,0.002,0.25,0.7783
3,1000,292,2.5089,0.42652,2.3462e+05,13.343,0.0049807,0.35804,0.23588,0.044042,0.22733,0.18478,0.47283,0.12293,0.39669,0.002,0.25,0.71387
3,1000,359,0.88539,0.15052,5500,17.91,0.22696,0.084341,0.18793,0.13382,0.49303,0.44948,0.31533,0.15516,0.27947,0.002,0.25,0.76777
3,1000,215,2.008,0.34135,52184,9.439,0.35379,0.13764,0.23492,0.43226,0.29417,0.49336,0.47032,0.47362,0.28351,0.002,0.25,0.72185
3,1000,815,1.5767,0.26803,2.8504e+05,19.905,0.17541,0.45376,0.23479,0.13219,0.12715,0.079796,0.28003,0.096895,0.049234,0.002,0.25,0.70324
3,1000,250,2.6973,0.45854,2.2974e+05,19.455,0.046063,0.18784,0.2579,0.0019789,0.47369,0.22576,0.49157,0.11656,0.1837,0.002,0.25,0.77019
3,1000,451,2.1034,0.35758,2.7649e+05,16.034,0.30035,0.14801,0.33869,0.2001,0.27327,0.32293,0.34447,0.32785,0.10466,0.002,0.25,0.70122
3,1000,147,4.2361,0.72014,4.8322e+05,18.182,0.27691,0.42117,0.15675,0.26001,0.097677,0.0065607,0.47328,0.26699,0.050222,0.002,0.25,0.77694
3,1000,5231,0.14202,0.024143,773,12.981,0.13012,0.49302,0.33645,0.33362,0.39468,0.034702,0.12162,0.25494,0.43286,0.002,0.25,0.70863
3,1000,745,1.5707,0.26702,2.3461e+05,19.788,0.097188,0.4097,0.3071,0.11761,0.39606,0.21672,0.064841,0.28513,0.063919,0.002,0.25,0.71429
3,1000,531,0.88136,0.14983,11815,8.0382,0.31462,0.31581,0.17134,0.47833,0.16667,0.33552,0.013087,0.43089,0.16759,0.002,0.25,0.7094
3,1000,162,3.185,0.54145,1.8754e+05,17.049,0.25043,0.056098,0.3957,0.46741,0.42794,0.077503,0.04065,0.31413,0.048478,0.002,0.25,0.78857
3,1000,239,3.2188,0.5472,4.2582e+05,18.322,0.41832,0.46516,0.4432,0.38228,0.30395,0.37384,0.1491,0.36063,0.45073,0.002,0.25,0.73799
3,1000,312,2.0495,0.34842,1.1928e+05,18.081,0.22554,0.26392,0.4857,0.39934,0.26223,0.15978,0.4191,0.030529,0.10263,0.002,0.25,0.77107
3,1000,892,1.1719,0.19922,1.0421e+05,18.961,0.2731,0.44641,0.40138,0.071683,0.2047,0.087604,0.25833,0.012778,0.3913,0.002,0.25,0.7227
3,1000,4960,0.21796,0.037054,3856,19.718,0.0049177,0.21502,0.22469,0.035903,0.24453,0.043502,0.36463,0.16615,0.22837,0.002,0.25,0.72347
3,1000,2594,0.35883,0.061001,7747,19.202,0.2096,0.26822,0.2335,0.14001,0.37242,0.023139,0.2587,0.08231,0.41053,0.002,0.25,0.74061
3,1000,797,1.2521,0.21286,1.0842e+05,19.196,0.21176,0.082381,0.13081,0.15641,0.097294,0.058387,0.47303,0.22005,0.49848,0.002,0.25,0.72374
3,1000,597,1.0403,0.17685,28985,19.506,0.15252,0.10422,0.30781,0.39687,0.3361,0.1076,0.33902,0.052095,0.34712,0.002,0.25,0.77644
3,1000,336,1.6422,0.27917,57019,15.196,0.12765,0.34608,0.047857,0.35828,0.32184,0.44236,0.18349,0.082323,0.089695,0.002,0.25,0.77169
3,1000,168,1.9156,0.32566,26394,13.048,0.12785,0.33801,0.13309,0.42972,0.21839,0.44955,0.45825,0.44742,0.25912,0.002,0.25,0.76242
3,1000,3772,0.29238,0.049705,7221,19.999,0.14842,0.25434,0.42244,0.28851,0.25699,0.013161,0.0065286,0.33689,0.42705,0.002,0.25,0.72003
3,1000,120,3.7591,0.63905,1.9969e+05,19.111,0.408,0.48341,0.16972,0.4415,0.1866,0.092366,0.12673,0.29036,0.23452,0.002,0.25,0.78492
3,1000,171,3.6045,0.61276,3.4276e+05,15.365,0.4291,0.19726,0.059916,0.22213,0.10979,0.059949,0.033788,0.24935,0.18982,0.002,0.25,0.77547
3,1000,1035,0.30467,0.051795,641,13.028,0.22846,0.31169,0.19412,0.13913,0.073342,0.25844,0.25942,0.27521,0.23424,0.002,0.25,0.79005
3,1000,118,4.3792,0.74446,3.5561e+05,16.899,0.14946,0.29156,0.48607,0.42965,0.36064,0.33596,0.39949,0.40226,0.17497,0.002,0.25,0.75957
3,1000,179,2.7034,0.45958,1.1885e+05,16.938,0.43572,0.47416,0.44592,0.058517,0.35846,0.32172,0.034461,0.38803,0.1567,0.002,0.25,0.77675
3,1000,606,1.1452,0.19468,43863,12.538,0.45168,0.12945,0.19614,0.098349,0.4098,0.028411,0.22693,0.1238,0.18579,0.002,0.25,0.72501
3,1000,195,2.511,0.42687,1.0498e+05,10.967,0.10516,0.051694,0.13622,0.19429,0.35261,0.21477,0.29694,0.15597,0.36386,0.002,0.25,0.74696
3,1000,1114,0.51744,0.087965,6178,17.526,0.3844,0.048822,0.22278,0.29032,0.30345,0.1033,0.076771,0.25296,0.24189,0.002,0.25,0.78348
3,1000,161,3.3266,0.56551,2.2043e+05,11.602,0.25599,0.15743,0.16213,0.036069,0.21724,0.29688,0.17275,0.24851,0.20522,0.002,0.25,0.74908
3,1000,1705,0.59625,0.10136,25516,17.314,0.15898,0.12123,0.11822,0.17783,0.092161,0.28215,0.42167,0.22425,0.25792,0.002,0.25,0.70504
3,1000,204,3.2898,0.55926,3.385e+05,11.357,0.42241,0.19382,0.30717,0.25572,0.21103,0.050149,0.3879,0.13055,0.02791,0.002,0.25,0.71321
3,1000,522,1.7591,0.29905,1.8121e+05,17.78,0.19065,0.18316,0.10928,0.44309,0.19891,0.071083,0.40797,0.22966,0.12957,0.002,0.25,0.72954
3,1000,1407,0.6066,0.10312,18614,14.483,0.00015024,0.33293,0.47493,0.33199,0.012244,0.025115,0.2113,0.072162,0.16626,0.002,0.25,0.71985
3,1000,502,2.2501,0.38251,4.4856e+05,17.967,0.34487,0.48433,0.20411,0.46158,0.16381,0.026967,0.31651,0.098129,0.012975,0.002,0.25,0.70435
3,1000,683,0.96612,0.16424,28223,14.326,0.2747,0.10153,0.24591,0.33211,0.058439,0.1103,0.21941,0.34534,0.22673,0.002,0.25,0.74753
3,1000,291,2.2295,0.37901,1.4529e+05,11.189,0.10575,0.48078,0.2825,0.31979,0.0035785,0.24843,0.15925,0.33568,0.061954,0.002,0.25,0.7163
3,1000,128,3.6362,0.61816,1.9891e+05,14.188,0.037949,0.43538,0.20857,0.016673,0.19433,0.4534,0.25977,0.30372,0.35497,0.002,0.25,0.76825
3,1000,374,2.5927,0.44075,4.389e+05,18.257,0.28688,0.36126,0.45181,0.39282,0.29273,0.39549,0.37415,0.15712,0.25108,0.002,0.25,0.71271
3,1000,973,1.0282,0.1748,73483,18.762,0.0477,0.23068,0.34979,0.2001,0.44452,0.30605,0.48819,0.28189,0.088855,0.002,0.25,0.7136
3,1000,253,0.74139,0.12604,1343,18.747,0.013093,0.090851,0.21391,0.11157,0.3446,0.15405,0.22503,0.071474,0.40596,0.002,0.25,0.7311
3,1000,388,2.0627,0.35066,1.8926e+05,17.999,0.39479,0.012314,0.42374,0.2888,0.046521,0.36228,0.22827,0.24761,0.089355,0.002,0.25,0.75099
3,1000,463,1.9219,0.32673,2.0312e+05,18.692,0.43543,0.23902,0.48756,0.092663,0.30327,0.22877,0.097788,0.1524,0.15893,0.002,0.25,0.74639
3,1000,95,5.1852,0.88149,4.5306e+05,10.709,0.21536,0.33253,0.32144,0.28522,0.35522,0.087796,0.024183,0.49672,0.43625,0.002,0.25,0.7384
3,1000,573,1.2798,0.21757,61173,14.139,0.38937,0.34409,0.059184,0.33334,0.25855,0.025022,0.45447,0.44594,0.058367,0.002,0.25,0.72344
3,1000,1252,0.3257,0.05537,1225,11.261,0.014995,0.43642,0.2192,0.35762,0.033154,0.47111,0.39173,0.47532,0.18667,0.002,0.25,0.75192
3,1000,127,4.5763,0.77796,4.9124e+05,15.484,0.0035993,0.30632,0.13802,0.20408,0.49197,0.43199,0.4675,0.15127,0.19947,0.002,0.25,0.75408
3,1000,339,2.395,0.40715,2.6257e+05,16.201,0.49924,0.43589,0.16418,0.32648,0.12654,0.46447,0.22,0.25823,0.0523,0.002,0.25,0.73313
3,1000,205,1.8118,0.30801,31448,6.6436,0.24021,0.34866,0.17473,0.12387,0.42708,0.4411,0.43433,0.087104,0.11092,0.002,0.25,0.71103
3,1000,236,2.9213,0.49662,2.8168e+05,14.549,0.33549,0.49685,0.48509,0.22866,0.038147,0.4411,0.10362,0.48167,0.46242,0.002,0.25,0.72543
3,1000,1024,1.106,0.18802,1.0896e+05,19.51,0.35883,0.3813,0.17068,0.19993,0.42934,0.051509,0.20823,0.39489,0.26042,0.002,0.25,0.70668
3,1000,138,3.497,0.59449,1.9778e+05,8.5678,0.45302,0.48431,0.36431,0.25724,0.25289,0.42669,0.20568,0.28573,0.12637,0.002,0.25,0.71008
3,1000,398,2.4161,0.41074,3.7485e+05,17.524,0.42075,0.28798,0.39039,0.31151,0.17133,0.027977,0.38454,0.18906,0.050815,0.002,0.25,0.72308
3,1000,126,2.5699,0.43689,48092,8.4268,0.47674,0.24382,0.3942,0.23953,0.20674,0.062527,0.20313,0.30896,0.30017,0.002,0.25,0.76284
3,1000,60,4.6049,0.78284,1.1242e+05,13.137,0.40902,0.075099,0.44592,0.25493,0.36904,0.23879,0.23235,0.47208,0.079375,0.002,0.25,0.77794
3,1000,1285,0.32485,0.055225,1277,18.582,0.28741,0.13653,0.0030708,0.17271,0.40636,0.18607,0.42049,0.45537,0.29579,0.002,0.25,0.77508
3,1000,516,1.5813,0.26881,1.156e+05,14.963,0.35199,0.17197,0.40497,0.12053,0.27277,0.20158,0.26417,0.48355,0.24363,0.002,0.25,0.71278
3,1000,211,3.3126,0.56315,3.723e+05,14.247,0.065178,0.03413,0.18814,0.16686,0.27949,0.05478,0.4793,0.050921,0.18811,0.002,0.25,0.74172
3,1000,84,5.4026,0.91844,4.1745e+05,11.446,0.15743,0.21029,0.47594,0.46833,0.26214,0.37152,0.21022,0.47196,0.35416,0.002,0.25,0.74435
3,1000,358,2.3988,0.4078,2.9472e+05,18.193,0.49361,0.32794,0.21368,0.42328,0.18691,0.13136,0.060766,0.49755,0.16115,0.002,0.25,0.74377
3,1000,329,1.4795,0.25151,36012,18.511,0.14084,0.28641,0.19681,0.22743,0.44319,0.43651,0.46392,0.17811,0.4285,0.002,0.25,0.76366
3,1000,1841,0.49643,0.084393,14295,14.798,0.12274,0.33116,0.15686,0.12471,0.11276,0.26724,0.24526,0.1475,0.10688,0.002,0.25,0.70707
3,1000,387,2.1865,0.3717,2.377e+05,14.761,0.27232,0.019222,0.066569,0.039635,0.43753,0.4231,0.24951,0.43222,0.25124,0.002,0.25,0.70309
3,1000,871,0.93316,0.15864,39948,17.084,0.19326,0.031875,0.093354,0.19047,0.3743,0.10538,0.22232,0.099005,0.14492,0.002,0.25,0.75072
3,1000,156,3.8307,0.65121,3.639e+05,18.976,0.14723,0.15069,0.25085,0.43351,0.48848,0.1088,0.49834,0.33833,0.14397,0.002,0.25,0.76392
3,1000,503,1.5957,0.27128,1.1393e+05,15.044,0.11074,0.31083,0.041827,0.39494,0.0094061,0.071423,0.28024,0.099954,0.33722,0.002,0.25,0.73082
3,1000,56,4.8536,0.82511,1.2086e+05,10.208,0.26355,0.44693,0.21604,0.27296,0.29486,0.46509,0.071824,0.01131,0.082482,0.002,0.25,0.79113
3,1000,203,2.3975,0.40758,94551,9.134,0.36484,0.42043,0.068907,0.47673,0.34005,0.2693,0.46932,0.21016,0.317,0.002,0.25,0.70965
3,1000,570,1.9215,0.32665,3.0756e+05,19.503,0.076196,0.046437,0.11379,0.044289,0.35371,0.48557,0.19732,0.22143,0.40718,0.002,0.25,0.71095
3,1000,140,4.082,0.69394,3.7791e+05,10.931,0.40345,0.23371,0.022959,0.27653,0.31454,0.29418,0.14651,0.11956,0.23355,0.002,0.25,0.73092
3,1000,1163,0.57499,0.097749,10267,19.029,0.47847,0.27403,0.05716,0.39933,0.38637,0.38696,0.35132,0.38723,0.0019305,0.002,0.25,0.76301
3,1000,253,2.9022,0.49338,3.1536e+05,13.722,0.47682,0.36579,0.1687,0.15527,0.10297,0.289,0.40418,0.31468,0.21382,0.002,0.25,0.71713
3,1000,378,2.6189,0.44522,4.6679e+05,17.262,0.18292,0.27813,0.41486,0.29752,0.026425,0.37882,0.36655,0.3077,0.019045,0.002,0.25,0.71049
3,1000,218,3.4506,0.58661,4.679e+05,13.841,0.48852,0.39845,0.20667,0.38328,0.18515,0.48154,0.26916,0.17635,0.38025,0.002,0.25,0.71057
3,1000,331,2.0659,0.3512,1.3858e+05,13.521,0.39351,0.079306,0.34191,0.17242,0.32439,0.35518,0.24322,0.28788,0.085417,0.002,0.25,0.73025
3,1000,242,3.3021,0.56135,4.8352e+05,16.504,0.14923,0.30955,0.45009,0.44283,0.039215,0.31434,0.46327,0.35511,0.22683,0.002,0.25,0.72404
3,1000,77,5.0839,0.86427,2.7505e+05,8.7191,0.48513,0.1199,0.33087,0.079272,0.15763,0.032223,0.12405,0.21847,0.35052,0.002,0.25,0.7555
